country,date,value
TZA,2006,124.27
TZA,2007,127.09
TZA,2008,130.35
TZA,2009,133.03
TZA,2010,136.69
TZA,2011,140.84
TZA,2012,148.15
TZA,2013,152.42
TZA,2014,155.92
TZA,2015,164.65
TZA,2016,176.81
TZA,2017,175.49
TZA,2018,175.57
SDN,1990,73.23
SDN,1991,74.13
SDN,1992,77.76
SDN,1993,79.7
SDN,1994,84.18
SDN,1995,85.38
SDN,1996,89.75
SDN,1997,97.46
SDN,1998,104.16
SDN,1999,107.8
SDN,2000,107.06
SDN,2001,95.03
SDN,2002,100.32
SDN,2003,103.26
SDN,2004,105.75
SDN,2005,110.72
SDN,2006,109.78
SDN,2007,115.25
SDN,2008,116.38
SDN,2009,118.35
SDN,2010,116.64
SDN,2011,116.09
SDN,2012,120.84
SDN,2013,121.16
SDN,2014,122.35
SDN,2015,125.99
SDN,2016,130.01
SDN,2017,129.91
SDN,2018,130.64
BOL,1990,104.98
BOL,1991,105.78
BOL,1992,107.6
BOL,1993,109.37
BOL,1994,111.44
BOL,1995,111.02
BOL,1996,111.71
BOL,1997,112.74
BOL,1998,113.75
BOL,1999,119.22
BOL,2000,109.82
BOL,2001,89.29
BOL,2002,95.21
BOL,2003,92.79
BOL,2004,104.92
BOL,2005,100.75
BOL,2006,102.56
BOL,2007,107.32
BOL,2008,102.42
BOL,2009,101.39
BOL,2010,122.67
BOL,2011,111.42
BOL,2012,111.8
BOL,2013,111.88
BOL,2014,112.39
BOL,2015,115.51
BOL,2016,126.36
BOL,2017,125.32
BOL,2018,126.21
TKM,1990,79.18
TKM,1991,69.95
TKM,1992,56.19
TKM,1993,53.18
TKM,1994,57.44
TKM,1995,59.38
TKM,1996,56.92
TKM,1997,57.69
TKM,1998,59.91
TKM,1999,66.86
TKM,2000,69.8
TKM,2001,72.84
TKM,2002,77.22
TKM,2003,84.38
TKM,2004,88.86
TKM,2005,89.34
TKM,2006,89.75
TKM,2007,94.27
TKM,2008,94.4
TKM,2009,86.13
TKM,2010,91.9
TKM,2011,101.66
TKM,2012,108.94
TKM,2013,114.27
TKM,2014,119.77
TKM,2015,126.15
TKM,2016,125.94
TKM,2017,125.62
TKM,2018,125.08
AGO,1990,65.18
AGO,1991,65.85
AGO,1992,66.17
AGO,1993,66.96
AGO,1994,67.1
AGO,1995,71.47
AGO,1996,73.33
AGO,1997,71.74
AGO,1998,79.62
AGO,1999,77.65
AGO,2000,73.29
AGO,2001,95.49
AGO,2002,100.57
AGO,2003,111.24
AGO,2004,114.92
AGO,2005,115.14
AGO,2006,114.99
AGO,2007,121.86
AGO,2008,123.39
AGO,2009,128.34
AGO,2010,133.35
AGO,2011,133.54
AGO,2012,133.21
AGO,2013,135.41
AGO,2014,136.5
AGO,2015,139.09
AGO,2016,138.85
AGO,2017,137.32
AGO,2018,124.59
CMR,1990,71.93
CMR,1991,71.62
CMR,1992,71.57
CMR,1993,75.74
CMR,1994,132.18
CMR,1995,132.22
CMR,1996,132.5
CMR,1997,133.37
CMR,1998,137.23
CMR,1999,136.42
CMR,2000,137.82
CMR,2001,123.34
CMR,2002,123.4
CMR,2003,126.14
CMR,2004,123.97
CMR,2005,126.78
CMR,2006,125.1
CMR,2007,126.33
CMR,2008,126.48
CMR,2009,126.55
CMR,2010,127.86
CMR,2011,119.25
CMR,2012,118.77
CMR,2013,120.1
CMR,2014,120.46
CMR,2015,121.47
CMR,2016,122.84
CMR,2017,122.84
CMR,2018,123.33
ZWE,1990,43.18
ZWE,1991,43.48
ZWE,1992,44.29
ZWE,1993,40.75
ZWE,1994,40.49
ZWE,1995,40.35
ZWE,1996,42.27
ZWE,1997,41.44
ZWE,1998,42.75
ZWE,1999,45.06
ZWE,2000,42.23
ZWE,2001,43.14
ZWE,2002,40.16
ZWE,2003,37.49
ZWE,2004,37.39
ZWE,2005,37.86
ZWE,2006,36.73
ZWE,2007,37.26
ZWE,2008,35.35
ZWE,2009,36.27
ZWE,2010,39.3
ZWE,2011,42.04
ZWE,2012,42.36
ZWE,2013,42.42
ZWE,2014,40.84
ZWE,2015,42.89
ZWE,2016,116.52
ZWE,2017,116.09
ZWE,2018,118.77
CZE,1990,172.9
CZE,1991,156.17
CZE,1992,151.72
CZE,1993,147
CZE,1994,139.71
CZE,1995,139.69
CZE,1996,141.3
CZE,1997,138.79
CZE,1998,132.16
CZE,1999,124.05
CZE,2000,134.68
CZE,2001,136.91
CZE,2002,131.29
CZE,2003,135.63
CZE,2004,136.18
CZE,2005,133.11
CZE,2006,134.09
CZE,2007,137.06
CZE,2008,132
CZE,2009,124.37
CZE,2010,127.45
CZE,2011,128.14
CZE,2012,124.74
CZE,2013,119.45
CZE,2014,116.73
CZE,2015,118.65
CZE,2016,118.28
CZE,2017,118.3
CZE,2018,117.03
KWT,1990,32.05
KWT,1991,38.74
KWT,1992,26.33
KWT,1993,32.97
KWT,1994,37.81
KWT,1995,38.22
KWT,1996,37.79
KWT,1997,39.28
KWT,1998,45.51
KWT,1999,49.76
KWT,2000,53.58
KWT,2001,57.48
KWT,2002,60.42
KWT,2003,63
KWT,2004,67.15
KWT,2005,75.23
KWT,2006,78.24
KWT,2007,77.91
KWT,2008,82.71
KWT,2009,85.46
KWT,2010,89.21
KWT,2011,93.58
KWT,2012,97.45
KWT,2013,100.55
KWT,2014,100.31
KWT,2015,106.21
KWT,2016,109.84
KWT,2017,111.46
KWT,2018,112.97
MOZ,1990,84.89
MOZ,1991,84.87
MOZ,1992,85.21
MOZ,1993,85.61
MOZ,1994,85.58
MOZ,1995,85.82
MOZ,1996,71.6
MOZ,1997,69.33
MOZ,1998,72.05
MOZ,1999,70.86
MOZ,2000,68.48
MOZ,2001,86.39
MOZ,2002,86.48
MOZ,2003,91.4
MOZ,2004,90.39
MOZ,2005,95.09
MOZ,2006,93.89
MOZ,2007,96
MOZ,2008,100.92
MOZ,2009,95.68
MOZ,2010,104.37
MOZ,2011,93.75
MOZ,2012,97.79
MOZ,2013,99.38
MOZ,2014,99.78
MOZ,2015,98.9
MOZ,2016,107.78
MOZ,2017,106.39
MOZ,2018,110.07
BEL,1990,126.81
BEL,1991,131.76
BEL,1992,129.84
BEL,1993,127.66
BEL,1994,133.02
BEL,1995,133.19
BEL,1996,138.55
BEL,1997,135.36
BEL,1998,138.13
BEL,1999,134.27
BEL,2000,134.3
BEL,2001,135.68
BEL,2002,128.4
BEL,2003,131.78
BEL,2004,130.35
BEL,2005,126.49
BEL,2006,123.51
BEL,2007,118.84
BEL,2008,121.18
BEL,2009,114.12
BEL,2010,121.44
BEL,2011,109.82
BEL,2012,109.23
BEL,2013,110.5
BEL,2014,104.09
BEL,2015,109.16
BEL,2016,110.52
BEL,2017,108.41
BEL,2018,108.91
TCD,1990,24.94
TCD,1991,31.37
TCD,1992,32.25
TCD,1993,33.22
TCD,1994,34.21
TCD,1995,35.24
TCD,1996,38.44
TCD,1997,40.17
TCD,1998,44.74
TCD,1999,46.58
TCD,2000,46.87
TCD,2001,50.83
TCD,2002,55.04
TCD,2003,59.23
TCD,2004,62.44
TCD,2005,65.92
TCD,2006,67.2
TCD,2007,69.47
TCD,2008,69.93
TCD,2009,69.99
TCD,2010,73.18
TCD,2011,84.86
TCD,2012,88.03
TCD,2013,89.7
TCD,2014,92.23
TCD,2015,97.44
TCD,2016,100.19
TCD,2017,102.15
TCD,2018,105.06
LBY,1990,105.32
LBY,1991,102.72
LBY,1992,99.77
LBY,1993,100.49
LBY,1994,105.69
LBY,1995,107.57
LBY,1996,109.81
LBY,1997,109.57
LBY,1998,111.01
LBY,1999,109.46
LBY,2000,111.3
LBY,2001,115.37
LBY,2002,120.15
LBY,2003,123.42
LBY,2004,127.32
LBY,2005,133.59
LBY,2006,134.75
LBY,2007,132.52
LBY,2008,138.42
LBY,2009,141.57
LBY,2010,145.81
LBY,2011,115.16
LBY,2012,117.93
LBY,2013,109.15
LBY,2014,102.27
LBY,2015,84.88
LBY,2016,86.62
LBY,2017,96.58
LBY,2018,103.04
QAT,1990,14.08
QAT,1991,16.24
QAT,1992,16.42
QAT,1993,17.34
QAT,1994,18.23
QAT,1995,19.1
QAT,1996,20.05
QAT,1997,21.69
QAT,1998,23.13
QAT,1999,25.37
QAT,2000,24.23
QAT,2001,26.17
QAT,2002,30.5
QAT,2003,32.04
QAT,2004,35.26
QAT,2005,44.81
QAT,2006,49.05
QAT,2007,55.95
QAT,2008,60.67
QAT,2009,63.19
QAT,2010,68.84
QAT,2011,72.84
QAT,2012,80.86
QAT,2013,82.7
QAT,2014,88.94
QAT,2015,92.46
QAT,2016,94.7
QAT,2017,97.34
QAT,2018,99.83
AFG,1990,12.79
AFG,1991,12.71
AFG,1992,11.25
AFG,1993,11.08
AFG,1994,10.88
AFG,1995,11.09
AFG,1996,12.05
AFG,1997,12.95
AFG,1998,13.71
AFG,1999,14.53
AFG,2000,12.69
AFG,2001,13.61
AFG,2002,16.21
AFG,2003,16.9
AFG,2004,16.64
AFG,2005,17.52
AFG,2006,21.16
AFG,2007,25
AFG,2008,31.66
AFG,2009,37.08
AFG,2010,45.03
AFG,2011,58.41
AFG,2012,66.5
AFG,2013,74.55
AFG,2014,84.37
AFG,2015,93.48
AFG,2016,95.53
AFG,2017,97.45
AFG,2018,99.08
PRY,1990,75.16
PRY,1991,72.17
PRY,1992,71.53
PRY,1993,71.75
PRY,1994,71.74
PRY,1995,73.74
PRY,1996,73.7
PRY,1997,74.9
PRY,1998,75.13
PRY,1999,78.31
PRY,2000,73.74
PRY,2001,89.81
PRY,2002,90.05
PRY,2003,91.75
PRY,2004,89.59
PRY,2005,90.96
PRY,2006,91.09
PRY,2007,94.74
PRY,2008,92.51
PRY,2009,94.53
PRY,2010,97.24
PRY,2011,110.36
PRY,2012,111.63
PRY,2013,113.28
PRY,2014,115.13
PRY,2015,115.54
PRY,2016,94.16
PRY,2017,97.1
PRY,2018,95.29
ZMB,1990,77.42
ZMB,1991,76.95
ZMB,1992,76.27
ZMB,1993,74.99
ZMB,1994,73.43
ZMB,1995,70.94
ZMB,1996,59.95
ZMB,1997,58.16
ZMB,1998,57.15
ZMB,1999,53.22
ZMB,2000,47.47
ZMB,2001,53.21
ZMB,2002,56.45
ZMB,2003,62.17
ZMB,2004,62.74
ZMB,2005,65.37
ZMB,2006,60.68
ZMB,2007,63.26
ZMB,2008,65.56
ZMB,2009,62.11
ZMB,2010,68.23
ZMB,2011,82.69
ZMB,2012,86.73
ZMB,2013,88.17
ZMB,2014,89.04
ZMB,2015,94.32
ZMB,2016,93.51
ZMB,2017,93.87
ZMB,2018,93.23
MAR,1990,34.78
MAR,1991,36.19
MAR,1992,37.31
MAR,1993,37
MAR,1994,40.11
MAR,1995,40.73
MAR,1996,41.41
MAR,1997,43.36
MAR,1998,44.29
MAR,1999,46.47
MAR,2000,47.58
MAR,2001,51.84
MAR,2002,53.64
MAR,2003,53.91
MAR,2004,58.46
MAR,2005,61.35
MAR,2006,63.9
MAR,2007,65.14
MAR,2008,68.11
MAR,2009,68.69
MAR,2010,72.5
MAR,2011,80.73
MAR,2012,83
MAR,2013,83.82
MAR,2014,85.61
MAR,2015,88.35
MAR,2016,86.73
MAR,2017,91.16
MAR,2018,92.35
ECU,1990,70.4
ECU,1991,71.25
ECU,1992,73.51
ECU,1993,73.27
ECU,1994,74.88
ECU,1995,78
ECU,1996,81.38
ECU,1997,83.43
ECU,1998,82.35
ECU,1999,79.72
ECU,2000,78.93
ECU,2001,75.26
ECU,2002,75.62
ECU,2003,76.2
ECU,2004,78.86
ECU,2005,80.37
ECU,2006,82.85
ECU,2007,82.98
ECU,2008,84.27
ECU,2009,87.58
ECU,2010,90.38
ECU,2011,79.83
ECU,2012,81.06
ECU,2013,84.03
ECU,2014,84.87
ECU,2015,83.48
ECU,2016,91.17
ECU,2017,90.21
ECU,2018,91.84
ISR,1990,43.95
ISR,1991,45.03
ISR,1992,47.82
ISR,1993,51.88
ISR,1994,55.21
ISR,1995,59.03
ISR,1996,62.13
ISR,1997,65.15
ISR,1998,66.52
ISR,1999,68.72
ISR,2000,73.59
ISR,2001,73.5
ISR,2002,75.52
ISR,2003,76.34
ISR,2004,77.43
ISR,2005,76.09
ISR,2006,80.41
ISR,2007,83.61
ISR,2008,84.28
ISR,2009,83.86
ISR,2010,89.32
ISR,2011,89.54
ISR,2012,96.67
ISR,2013,88.51
ISR,2014,87.1
ISR,2015,89.46
ISR,2016,89.51
ISR,2017,91.14
ISR,2018,87.92
CAF,1990,64.44
CAF,1991,65.19
CAF,1992,65.67
CAF,1993,66.16
CAF,1994,69.1
CAF,1995,69.67
CAF,1996,58.69
CAF,1997,62.37
CAF,1998,67.96
CAF,1999,64.61
CAF,2000,66.21
CAF,2001,74.07
CAF,2002,69.63
CAF,2003,83.41
CAF,2004,72.15
CAF,2005,78.25
CAF,2006,77.77
CAF,2007,80.56
CAF,2008,80.89
CAF,2009,70.69
CAF,2010,78.74
CAF,2011,83.04
CAF,2012,80.14
CAF,2013,80.65
CAF,2014,79.57
CAF,2015,83.31
CAF,2016,90.99
CAF,2017,86.67
CAF,2018,87.07
GRC,1990,94.44
GRC,1991,94.55
GRC,1992,96.63
GRC,1993,97
GRC,1994,99.62
GRC,1995,104.03
GRC,1996,105.1
GRC,1997,106.21
GRC,1998,110.45
GRC,1999,111.37
GRC,2000,117.05
GRC,2001,117.43
GRC,2002,117.81
GRC,2003,121.13
GRC,2004,120.74
GRC,2005,122.83
GRC,2006,121.21
GRC,2007,124.62
GRC,2008,120.71
GRC,2009,113.81
GRC,2010,107.1
GRC,2011,107.17
GRC,2012,102.01
GRC,2013,94.37
GRC,2014,91.31
GRC,2015,89.58
GRC,2016,88.31
GRC,2017,87.92
GRC,2018,86.14
ROU,1990,245.92
ROU,1991,203.46
ROU,1992,182.02
ROU,1993,170.57
ROU,1994,167.11
ROU,1995,172.66
ROU,1996,175.94
ROU,1997,163.31
ROU,1998,145.8
ROU,1999,130.19
ROU,2000,134.81
ROU,2001,138.07
ROU,2002,134.98
ROU,2003,140.81
ROU,2004,137.89
ROU,2005,136.3
ROU,2006,137.74
ROU,2007,133.95
ROU,2008,131.91
ROU,2009,115.28
ROU,2010,112.18
ROU,2011,-165.52
ROU,2012,-168.24
ROU,2013,-177.81
ROU,2014,-178.71
ROU,2015,-177.03
ROU,2016,82.96
ROU,2017,85.69
ROU,2018,86.13
OMN,1990,14.79
OMN,1991,19.16
OMN,1992,18.13
OMN,1993,17.47
OMN,1994,17.38
OMN,1995,19.32
OMN,1996,19.7
OMN,1997,21.28
OMN,1998,21.51
OMN,1999,24.85
OMN,2000,27.1
OMN,2001,29.87
OMN,2002,31.51
OMN,2003,32.24
OMN,2004,32.12
OMN,2005,32.53
OMN,2006,42.44
OMN,2007,46.22
OMN,2008,45.55
OMN,2009,48.44
OMN,2010,52.48
OMN,2011,58.73
OMN,2012,65.34
OMN,2013,68.28
OMN,2014,72.07
OMN,2015,76.26
OMN,2016,77.85
OMN,2017,78.51
OMN,2018,82.32
AZE,1990,75.17
AZE,1991,84.19
AZE,1992,60.44
AZE,1993,68.59
AZE,1994,62.05
AZE,1995,60.01
AZE,1996,55.36
AZE,1997,55.45
AZE,1998,56.29
AZE,1999,56.6
AZE,2000,58.71
AZE,2001,58.8
AZE,2002,59.73
AZE,2003,57.43
AZE,2004,58.72
AZE,2005,62.71
AZE,2006,65.74
AZE,2007,64.4
AZE,2008,71.98
AZE,2009,72.9
AZE,2010,77.18
AZE,2011,79.47
AZE,2012,80.64
AZE,2013,80.18
AZE,2014,80.36
AZE,2015,79.18
AZE,2016,79.97
AZE,2017,78.61
AZE,2018,78.35
KEN,1990,34.15
KEN,1991,32.92
KEN,1992,32.92
KEN,1993,32.72
KEN,1994,32.98
KEN,1995,33.33
KEN,1996,32.87
KEN,1997,32.9
KEN,1998,34.26
KEN,1999,36.48
KEN,2000,35.5
KEN,2001,54.32
KEN,2002,55.22
KEN,2003,56.18
KEN,2004,58.81
KEN,2005,59.19
KEN,2006,59.65
KEN,2007,76.44
KEN,2008,77.78
KEN,2009,78.2
KEN,2010,79.81
KEN,2011,75.37
KEN,2012,74.73
KEN,2013,76.73
KEN,2014,79.66
KEN,2015,82.31
KEN,2016,71.93
KEN,2017,69.13
KEN,2018,71.21
NZL,1990,45.17
NZL,1991,44.62
NZL,1992,45.48
NZL,1993,44.56
NZL,1994,46.29
NZL,1995,47.55
NZL,1996,48.09
NZL,1997,50.39
NZL,1998,48.89
NZL,1999,51.14
NZL,2000,51.29
NZL,2001,57.05
NZL,2002,58.59
NZL,2003,61.02
NZL,2004,59.66
NZL,2005,61.17
NZL,2006,61.43
NZL,2007,60.14
NZL,2008,60.16
NZL,2009,57.36
NZL,2010,57.14
NZL,2011,62.69
NZL,2012,64.95
NZL,2013,64.53
NZL,2014,65.02
NZL,2015,64.97
NZL,2016,69.8
NZL,2017,71.45
NZL,2018,70.71
UGA,1990,34
UGA,1991,34.55
UGA,1992,34.87
UGA,1993,35.31
UGA,1994,35.06
UGA,1995,35.88
UGA,1996,36.7
UGA,1997,38.19
UGA,1998,39.76
UGA,1999,39.72
UGA,2000,39.64
UGA,2001,39.45
UGA,2002,40.41
UGA,2003,42.31
UGA,2004,42.53
UGA,2005,44.79
UGA,2006,44.25
UGA,2007,47.72
UGA,2008,54.95
UGA,2009,55.99
UGA,2010,58.84
UGA,2011,59.58
UGA,2012,61.57
UGA,2013,62.54
UGA,2014,64.26
UGA,2015,66.07
UGA,2016,68.72
UGA,2017,69.83
UGA,2018,70.71
KHM,1990,25.99
KHM,1991,25.8
KHM,1992,26.45
KHM,1993,27.38
KHM,1994,26.3
KHM,1995,28.47
KHM,1996,24.76
KHM,1997,26.06
KHM,1998,29.56
KHM,1999,29.09
KHM,2000,27.43
KHM,2001,28.04
KHM,2002,30.49
KHM,2003,33
KHM,2004,33.89
KHM,2005,32.38
KHM,2006,35.82
KHM,2007,36.76
KHM,2008,36.52
KHM,2009,38.12
KHM,2010,36.96
KHM,2011,101.28
KHM,2012,99.66
KHM,2013,100.1
KHM,2014,100.75
KHM,2015,103.41
KHM,2016,68.73
KHM,2017,70.81
KHM,2018,69.15
SSD,1990,36.66
SSD,1991,37.56
SSD,1992,40.03
SSD,1993,42.06
SSD,1994,43.97
SSD,1995,44.75
SSD,1996,48.88
SSD,1997,53.72
SSD,1998,59.09
SSD,1999,62.44
SSD,2000,64.8
SSD,2001,59.79
SSD,2002,63.54
SSD,2003,66.34
SSD,2004,68.63
SSD,2005,71.98
SSD,2006,70.9
SSD,2007,74.71
SSD,2008,75.66
SSD,2009,77.69
SSD,2010,76.9
SSD,2011,73.36
SSD,2012,74.53
SSD,2013,70.42
SSD,2014,67.66
SSD,2015,64.74
SSD,2016,68.58
SSD,2017,65.83
SSD,2018,68.49
AUT,1990,62.79
AUT,1991,66.99
AUT,1992,61.2
AUT,1993,61.12
AUT,1994,61.22
AUT,1995,63.69
AUT,1996,67.41
AUT,1997,66.4
AUT,1998,66.38
AUT,1999,64.56
AUT,2000,64.76
AUT,2001,76.39
AUT,2002,77.69
AUT,2003,82.77
AUT,2004,83.59
AUT,2005,83.63
AUT,2006,81.31
AUT,2007,78.22
AUT,2008,77.79
AUT,2009,70.83
AUT,2010,76.55
AUT,2011,73.72
AUT,2012,70.5
AUT,2013,71.05
AUT,2014,67.28
AUT,2015,68.41
AUT,2016,68.53
AUT,2017,70.71
AUT,2018,67.85
PRT,1990,57.84
PRT,1991,59.56
PRT,1992,63.58
PRT,1993,62.5
PRT,1994,64.41
PRT,1995,68.18
PRT,1996,66.63
PRT,1997,68.93
PRT,1998,74.08
PRT,1999,80.82
PRT,2000,80.33
PRT,2001,78.72
PRT,2002,83.6
PRT,2003,78.71
PRT,2004,80.6
PRT,2005,83.7
PRT,2006,78.41
PRT,2007,76.99
PRT,2008,74.74
PRT,2009,73.87
PRT,2010,68.6
PRT,2011,66.31
PRT,2012,64.62
PRT,2013,62.92
PRT,2014,62.51
PRT,2015,66.64
PRT,2016,66.81
PRT,2017,71.77
PRT,2018,67.15
BLR,1990,104.36
BLR,1991,99.3
BLR,1992,85.47
BLR,1993,72.69
BLR,1994,59.65
BLR,1995,51.66
BLR,1996,52.41
BLR,1997,52.84
BLR,1998,50.95
BLR,1999,48.68
BLR,2000,46.09
BLR,2001,53.15
BLR,2002,52.01
BLR,2003,53.02
BLR,2004,56.74
BLR,2005,57.49
BLR,2006,60.66
BLR,2007,59.4
BLR,2008,63.54
BLR,2009,60.67
BLR,2010,65.26
BLR,2011,70.97
BLR,2012,72.6
BLR,2013,73.22
BLR,2014,72.53
BLR,2015,68.08
BLR,2016,62.24
BLR,2017,63.76
BLR,2018,66.68
SGP,1990,31.56
SGP,1991,34.74
SGP,1992,37.34
SGP,1993,44.23
SGP,1994,47.8
SGP,1995,49.15
SGP,1996,50.59
SGP,1997,50.69
SGP,1998,49.66
SGP,1999,50.61
SGP,2000,55.25
SGP,2001,54.95
SGP,2002,54.07
SGP,2003,50.96
SGP,2004,52.39
SGP,2005,49.68
SGP,2006,50.13
SGP,2007,51.4
SGP,2008,51.7
SGP,2009,52.25
SGP,2010,55.98
SGP,2011,59.05
SGP,2012,58.66
SGP,2013,59.57
SGP,2014,60.78
SGP,2015,62.51
SGP,2016,63.99
SGP,2017,66
SGP,2018,66.67
PNG,1990,38.45
PNG,1991,39.5
PNG,1992,40.5
PNG,1993,41.56
PNG,1994,42.44
PNG,1995,45.96
PNG,1996,45.38
PNG,1997,59.93
PNG,1998,46.37
PNG,1999,47.51
PNG,2000,48.89
PNG,2001,48.81
PNG,2002,49.61
PNG,2003,49.61
PNG,2004,51.05
PNG,2005,49.86
PNG,2006,49.63
PNG,2007,49.46
PNG,2008,48.57
PNG,2009,48.66
PNG,2010,48.67
PNG,2011,56.74
PNG,2012,57.44
PNG,2013,58.62
PNG,2014,60.2
PNG,2015,62.81
PNG,2016,63.56
PNG,2017,63.76
PNG,2018,64.09
HUN,1990,90.74
HUN,1991,85.72
HUN,1992,75.77
HUN,1993,76.32
HUN,1994,75.97
HUN,1995,74.3
HUN,1996,76.57
HUN,1997,74.9
HUN,1998,74.76
HUN,1999,75.48
HUN,2000,72.67
HUN,2001,75.63
HUN,2002,73.79
HUN,2003,76.67
HUN,2004,75.48
HUN,2005,74.57
HUN,2006,73.8
HUN,2007,71.63
HUN,2008,70.22
HUN,2009,64.37
HUN,2010,64.35
HUN,2011,62.68
HUN,2012,58.81
HUN,2013,56.47
HUN,2014,56.74
HUN,2015,59.67
HUN,2016,60.86
HUN,2017,62.78
HUN,2018,62.81
SRB,1990,79.12
SRB,1991,68.81
SRB,1992,63.54
SRB,1993,57.78
SRB,1994,54.1
SRB,1995,60.67
SRB,1996,68.16
SRB,1997,73
SRB,1998,72.71
SRB,1999,55.38
SRB,2000,57.37
SRB,2001,26.97
SRB,2002,30.25
SRB,2003,33.25
SRB,2004,38.67
SRB,2005,31.83
SRB,2006,34.13
SRB,2007,33.85
SRB,2008,32.5
SRB,2009,29.16
SRB,2010,28.54
SRB,2011,65.63
SRB,2012,60.89
SRB,2013,61.66
SRB,2014,53.76
SRB,2015,60.07
SRB,2016,64.1
SRB,2017,64.42
SRB,2018,62.51
IRL,1990,54.11
IRL,1991,54.68
IRL,1992,54.89
IRL,1993,55.54
IRL,1994,57.02
IRL,1995,57.85
IRL,1996,59.34
IRL,1997,60.84
IRL,1998,64.24
IRL,1999,65.8
IRL,2000,68.77
IRL,2001,71.35
IRL,2002,70.62
IRL,2003,70.9
IRL,2004,70.13
IRL,2005,71.35
IRL,2006,72.32
IRL,2007,70.69
IRL,2008,69.64
IRL,2009,64.27
IRL,2010,62.91
IRL,2011,58.41
IRL,2012,60.06
IRL,2013,59.14
IRL,2014,59.3
IRL,2015,61.1
IRL,2016,63.08
IRL,2017,62.45
IRL,2018,62.29
FIN,1990,38.27
FIN,1991,38.18
FIN,1992,35.07
FIN,1993,36.31
FIN,1994,42.92
FIN,1995,38.94
FIN,1996,45.39
FIN,1997,43.45
FIN,1998,39.81
FIN,1999,39.13
FIN,2000,37.79
FIN,2001,58.93
FIN,2002,61.32
FIN,2003,69.47
FIN,2004,65.56
FIN,2005,53.39
FIN,2006,64.75
FIN,2007,62.92
FIN,2008,54.8
FIN,2009,51.19
FIN,2010,59.29
FIN,2011,11.43
FIN,2012,5.73
FIN,2013,6.47
FIN,2014,2.38
FIN,2015,-1.07
FIN,2016,62.88
FIN,2017,60.02
FIN,2018,61.43
BWA,1990,54.94
BWA,1991,54.38
BWA,1992,54.65
BWA,1993,54.33
BWA,1994,54.61
BWA,1995,55.54
BWA,1996,56.98
BWA,1997,56.61
BWA,1998,56.43
BWA,1999,56.5
BWA,2000,56.28
BWA,2001,58.09
BWA,2002,58.44
BWA,2003,51.32
BWA,2004,51.95
BWA,2005,53.35
BWA,2006,55.21
BWA,2007,53.51
BWA,2008,62.3
BWA,2009,53.17
BWA,2010,63.76
BWA,2011,68.83
BWA,2012,57.82
BWA,2013,57.28
BWA,2014,56.09
BWA,2015,55.73
BWA,2016,54.92
BWA,2017,58.79
BWA,2018,57.45
MNG,1990,34.47
MNG,1991,36.71
MNG,1992,34.57
MNG,1993,33.37
MNG,1994,31.6
MNG,1995,32.52
MNG,1996,31.88
MNG,1997,34.06
MNG,1998,33.7
MNG,1999,33.78
MNG,2000,34.91
MNG,2001,31.61
MNG,2002,29.76
MNG,2003,29.5
MNG,2004,29.29
MNG,2005,31.98
MNG,2006,34.9
MNG,2007,37.61
MNG,2008,37.84
MNG,2009,38.88
MNG,2010,36.16
MNG,2011,38.92
MNG,2012,42.31
MNG,2013,44.76
MNG,2014,47.31
MNG,2015,48.92
MNG,2016,51.2
MNG,2017,53.99
MNG,2018,55.72
BFA,1990,26.04
BFA,1991,26.49
BFA,1992,26.79
BFA,1993,27.05
BFA,1994,27.52
BFA,1995,27.9
BFA,1996,27.83
BFA,1997,28.37
BFA,1998,29.15
BFA,1999,29.07
BFA,2000,30.42
BFA,2001,32.26
BFA,2002,33
BFA,2003,36.48
BFA,2004,37.08
BFA,2005,37.75
BFA,2006,37.8
BFA,2007,38.55
BFA,2008,39.39
BFA,2009,40.09
BFA,2010,41.27
BFA,2011,31.12
BFA,2012,31.84
BFA,2013,32.86
BFA,2014,33.36
BFA,2015,34.11
BFA,2016,53.75
BFA,2017,54.66
BFA,2018,54.96
NPL,1990,20.6
NPL,1991,20.99
NPL,1992,20.85
NPL,1993,21.8
NPL,1994,22.89
NPL,1995,24.1
NPL,1996,24.77
NPL,1997,25.68
NPL,1998,26.84
NPL,1999,28.75
NPL,2000,29.46
NPL,2001,27.11
NPL,2002,26.4
NPL,2003,27.65
NPL,2004,27.86
NPL,2005,28.68
NPL,2006,28.47
NPL,2007,28.8
NPL,2008,30.37
NPL,2009,32.45
NPL,2010,33.93
NPL,2011,42.54
NPL,2012,44.84
NPL,2013,45.78
NPL,2014,47.78
NPL,2015,46.82
NPL,2016,52.26
NPL,2017,53.06
NPL,2018,54.57
CHL,1990,30.34
CHL,1991,29.62
CHL,1992,31.95
CHL,1993,33.32
CHL,1994,36.84
CHL,1995,40.3
CHL,1996,46.64
CHL,1997,53.95
CHL,1998,55.16
CHL,1999,57.97
CHL,2000,54.22
CHL,2001,33.28
CHL,2002,34.08
CHL,2003,34.93
CHL,2004,40.23
CHL,2005,40.85
CHL,2006,42.17
CHL,2007,50.39
CHL,2008,55.06
CHL,2009,52.36
CHL,2010,57.15
CHL,2011,18.43
CHL,2012,20.68
CHL,2013,23.68
CHL,2014,17.45
CHL,2015,23.21
CHL,2016,50.37
CHL,2017,52.77
CHL,2018,51.77
CIV,1990,69.67
CIV,1991,75.4
CIV,1992,80.99
CIV,1993,86.68
CIV,1994,92.51
CIV,1995,92.5
